id,districtname,admtotal,generalfundexpends,perpupilexpends,avgteachersalary,readingproficiency,total_enroll,female_pct,male_pct,aian_pct,asian_pct,nhpi_pct,hisla_pct,black_pct,white_pct,twomo_pct,meals_pct,medianhouseincome,mhi_marginoferror,nocomp_cnt,nocomp_pct,yescomp_cnt,yescomp_pct,nointernet_cnt,nointernet_pct,yesinternet_cnt,yesinternet_pct,lat,lng
2700132,Red Rock Central School District,431.4,4532341,10506.12,47601,69.0242857,458,46.29,53.71,0,0.22,0,4.15,0.66,92.57,2.4,42.58,55145,2841,258,15.77981651,1377,84.22018349,379,21.58314351,1377,78.41685649,44.144476,-95.230634
2700148,Glenville-Emmons School District,293.7,3556770,12110.21,44112,46.8757143,242,49.59,50.41,0,0,0,5.37,0.83,92.97,0.83,37.19,54347,2501,152,12.42845462,1071,87.57154538,242,18.43107388,1071,81.56892612,43.5464193,-93.2988039
2700150,Clinton-Graceville-Beardsley,318.43,4013038,12602.58,41976,76.6585714,322,54.04,45.96,0.62,0,0,1.55,0.93,96.28,0.62,38.51,53529,4503,235,18.87550201,1010,81.12449799,284,21.94744977,1010,78.05255023,45.5331969,-96.4835852
2700162,Lake Park Audubon School District,731.67,6608086,9031.51,43094,60.8028571,716,47.77,52.23,3.35,0.84,0,1.82,0.14,88.26,5.59,32.26,66680,3021,220,9.515570934,2092,90.48442907,340,13.98026316,2092,86.01973684,46.8693853,-96.0612805
2700163,Renville County West School District,568.38,6651406,11702.39,53629,54.88,588,51.7,48.3,0,0.85,0,33.84,0.34,63.61,1.36,45.24,58721,3644,273,13.82278481,1702,86.17721519,462,21.34935305,1702,78.65064695,44.7907181,-95.2186117
2700231,Jackson County Central School District,1186.54,11970790,10088.82,60319,54.3171429,1180,47.12,52.88,0,2.12,0.08,5,1.95,86.7,4.15,38.14,55702,3991,501,13.14270724,3311,86.85729276,586,15.03720811,3311,84.96279189,43.6221225,-95.0818993
2700182,Redwood Area School District,1130.54,12237498,10824.47,48439,57.7514286,1137,46.88,53.12,25.42,0.79,0,5.63,0.97,64.02,3.17,46.44,51385,2624,480,12.76595745,3280,87.23404255,757,18.75154818,3280,81.24845182,44.5631644,-95.1370458
2700183,Westbrook-Walnut Grove Schools,362.63,4998047,13782.77,51941,54.8528571,364,48.63,51.37,0,24.45,0,1.92,0.82,72.54,0.27,54.12,54236,4673,224,15.7635468,1197,84.2364532,297,19.87951807,1197,80.12048193,44.1304554,-95.4523926
2700287,Plainview-Elgin-Millville,1481.68,12679635,8557.61,52892,67.1542857,1512,48.88,51.12,0.26,0.33,0.07,9.52,0.46,87.97,1.39,25.73,72169,3217,381,11.07236269,3060,88.92763731,520,14.52513966,3060,85.47486034,44.1847281,-92.1941707
2700294,RTR Public Schools,585.41,7006903,11969.22,44257,60.6914286,589,47.88,52.12,0,0.17,0,3.06,0.68,93.88,2.21,29.88,59226,5818,232,13.83422779,1445,86.16577221,337,18.91133558,1445,81.08866442,44.251535,-96.0693417
2700328,Ortonville Public Schools,511.04,6046109,11830.99,51094,58.1571429,523,47.23,52.77,0.38,0.38,0,5.35,0.38,90.45,3.06,41.49,51321,3400,288,15.40106952,1582,84.59893048,341,17.73270931,1582,82.26729069,45.2577515,-96.3329085
2700326,Tracy Area Public School District,708,7076085,9994.47,50919,65.6485714,732,48.63,51.37,0.27,14.75,0,5.33,1.23,77.46,0.96,49.32,55949,3636,305,12.2,2195,87.8,417,15.96477795,2195,84.03522205,44.2033246,-95.73433
2700379,Tri-City United School District,1859.45,18197086,9786.27,49987,57.2214286,1899,45.66,54.34,0.37,0.21,0.05,18.11,0.42,78.21,2.63,37.39,66409,3464,564,10.58359917,4765,89.41640083,759,13.74004345,4765,86.25995655,44.4063973,-93.615515
2700385,Red Lake County Central Public Schools,388.89,4665530,11997.04,46992,57.5557143,400,47.5,52.5,2,0,0,4.75,0.75,89.75,2.75,45.75,57159,5152,135,14.13612565,820,85.86387435,158,16.15541922,820,83.84458078,47.8991209,-95.8699638
2700388,Round Lake-Brewster Public Schools,386.85,2552386,6597.87,44687,48.98,342,53.51,46.49,0.29,1.75,0,67.54,1.75,26.04,2.63,72.22,60556,7108,104,12.77641278,710,87.22358722,136,16.07565012,710,83.92434988,43.6340199,-95.4732115
2700382,Brandon-Evansville Public Schools,480.76,4726135,9830.55,51657,62.2442857,485,47.84,52.16,0,0,0,1.65,0.21,95.67,2.47,31.34,63897,6400,150,9.511731135,1427,90.48826886,241,14.44844125,1427,85.55155875,45.9963965,-95.6617685
